id_cliente;nombre;sexo;fecha_nacimiento;edad;distrito;fecha_alta;segmento_programa;ingresos_mensuales_aprox
CLI00238;Bonifacio Arias Chaves;M;1985-12-09;40;Comas;2024-10-14 00:00:00;Platino;10601.01
CLI00239;Paulino Aleman Pomares;F;1998-01-07;28;San Juan de Lurigancho;2024-04-22 00:00:00;Basico;1922.04
CLI00240;Mauricio Cano-Guijarro;M;1965-07-07;60;San Juan de Lurigancho;2024-03-13 00:00:00;Platino;10440.04
CLI00241;Alvaro Domingo Barbera;M;1962-06-04;64;Los Olivos;2024-01-27 00:00:00;Platino;9939.44
CLI00242;Emilio Lopez Colom;M;1955-05-29;71;Ate;2025-01-11 00:00:00;Premium;3447.01
CLI00243;Azahara Menendez;M;1994-07-06;31;San Borja;2024-03-04 00:00:00;Platino;9169.26
CLI00244;Maria Jesus Macarena Rebollo Carrera;M;1976-09-04;49;Los Olivos;2024-04-09 00:00:00;Basico;1971.21
CLI00245;Aurelio de Cruz;M;1989-04-29;37;Magdalena;2024-02-29 00:00:00;Premium;4255.73
CLI00246;Hernando Porras Amoros;M;2002-06-10;24;San Miguel;2024-04-30 00:00:00;Basico;1345.72
CLI00247;Hector Osuna Pujol;M;1960-07-31;65;Comas;2024-10-06 00:00:00;Regular;3272.47
CLI00248;Manolo Castrillo Anguita;F;2002-06-18;24;San Miguel;2024-05-22 00:00:00;Regular;3394.64
CLI00249;Fermin Aguado-Mayoral;M;1977-01-08;49;Miraflores;2024-11-28 00:00:00;Premium;11147.8
CLI00250;Nidia Samper Iglesia;M;1995-03-09;31;Comas;2024-10-23 00:00:00;Premium;9037.87
CLI00251;Maria Teresa del Huertas;M;1979-04-25;47;Santiago de Surco;2024-12-09 00:00:00;Basico;2528.92
CLI00252;Poncio Caro Cueto;M;1974-02-01;52;Santiago de Surco;2024-08-20 00:00:00;Premium;9214.77
CLI00253;Arturo Guillen-Lloret;F;1963-09-27;62;San Borja;2024-09-07 00:00:00;Premium;9466.66
CLI00254;Morena Martorell Mendizabal;F;2002-12-31;23;Santiago de Surco;2024-08-26 00:00:00;Platino;6416.89
CLI00255;Anibal del Arcos;F;1960-10-09;65;Comas;2025-04-18 00:00:00;Platino;8387.1
CLI00256;Ariel Evaristo Criado Solis;F;1990-02-14;36;Los Olivos;2024-03-16 00:00:00;Basico;2284.34
CLI00257;Tito Rodriguez-Barroso;F;1990-02-17;36;San Miguel;2024-08-24 00:00:00;Basico;2604.11
CLI00258;Timoteo Perello Sotelo;M;1967-10-13;58;Los Olivos;2024-04-14 00:00:00;Regular;5844.26
CLI00259;Anselmo de Tejada;M;1957-11-27;68;Los Olivos;2024-10-03 00:00:00;Platino;4221.86
CLI00260;Galo Reinaldo Bayona Juan;M;1985-06-07;41;Magdalena;2025-02-11 00:00:00;Basico;1309.23
CLI00261;Yessica Gascon Sanjuan;F;1967-01-23;59;Magdalena;2024-04-02 00:00:00;Premium;3159.44
CLI00262;Olimpia Moliner Martorell;F;2005-09-21;20;Miraflores;2024-08-03 00:00:00;Premium;3599.57
CLI00263;Adelia Palma Suarez;M;1970-03-21;56;Ate;2024-01-29 00:00:00;Basico;1248.78
CLI00264;Quirino Paredes Vaquero;F;1964-07-12;61;Miraflores;2025-01-18 00:00:00;Platino;7289.91
CLI00265;Javi Saldana Tome;M;1981-02-10;45;Magdalena;2024-05-28 00:00:00;Regular;7243.15
CLI00266;Marisela Isaura Sales Valentin;M;1997-04-26;29;;2024-04-12 00:00:00;Regular;7886.62
CLI00267;Rufina Ortuno Mayoral;M;1981-12-14;44;Ate;2024-03-01 00:00:00;Platino;9948.47
CLI00268;America Calatayud-Munoz;F;1998-09-23;27;Ate;2024-03-31 00:00:00;Premium;7265.74
CLI00269;Artemio Tejedor Vazquez;M;1962-12-08;63;Los Olivos;2024/Dic/22;Premium;8639.46
CLI00270;Violeta Cazorla Salamanca;F;1988-11-05;37;;2024-07-21 00:00:00;Premium;9215.02
CLI00271;Calisto Castrillo Carnero;M;1985-12-25;40;Ate;2025-03-13 00:00:00;Platino;10886.36
CLI00272;Jose Ignacio Iglesia Martin;F;1980-12-31;45;Los Olivos;2024-12-19 00:00:00;Basico;1718.91
CLI00273;Matias Marquez-Correa;F;1958-03-15;68;Ate;2025-04-09 00:00:00;Premium;11049.97
CLI00274;Candido Valderrama Montero;M;1959-05-15;67;Miraflores;2024-04-30 00:00:00;Platino;10370.19
CLI00275;Candela de Urena;F;1969-01-19;57;Comas;2025-01-22 00:00:00;Premium;7798.13
CLI00276;Griselda Hernandez Romeu;F;1975-10-08;50;Comas;2025-04-03 00:00:00;Platino;7230.24
CLI00277;Leoncio Arregui Llano;F;1981-03-19;45;Ate;2024-02-24 00:00:00;Platino;6188.97
CLI00278;Marianela Palomar Ballester;F;1975-10-26;50;San Borja;2024-12-27 00:00:00;Basico;2336.94
CLI00279;Jacobo Enriquez Cabello;F;1985-06-09;41;Miraflores;2024-01-14 00:00:00;Regular;11343.79
CLI00280;Dolores Maza Morell;F;1978-08-05;47;Los Olivos;2024-07-03 00:00:00;Premium;9086.64
CLI00281;Moreno Armengol;F;1985-04-14;41;Ate;2024-01-29 00:00:00;Basico;2140.63
CLI00282;Valeria Marisela Aguilar Gil;F;1969-08-12;56;Magdalena;2024-12-22 00:00:00;Platino;8254.87
CLI00283;Araceli Arino Tovar;M;1979-03-19;47;Los Olivos;2024-07-31 00:00:00;Regular;5927.19
CLI00284;Brigida Amor Hervia;M;1992-02-02;34;Magdalena;2024-07-20 00:00:00;Regular;5641.77
CLI00285;Tatiana Soria Rios;M;1999-02-22;27;Magdalena;2024-10-05 00:00:00;Platino;8702.0
CLI00286;Ariel Marin Segura;F;2002-05-11;24;Miraflores;2025-02-26 00:00:00;Basico;1960.39
CLI00287;Luciana Bermudez Villegas;F;1989-12-27;36;San Miguel;2024-02-20 00:00:00;Regular;9206.33
CLI00288;Cesar Teodosio Navarrete Guillen;F;1991-08-19;34;Miraflores;2024-06-18 00:00:00;Basico;2524.58
CLI00289;Armida Mayoral Ojeda;M;1990-09-04;35;Ate;2024-10-18 00:00:00;Premium;7451.36
CLI00290;Guiomar Eligio Rincon Sarmiento;M;1970-04-12;56;Santiago de Surco;2025-04-17 00:00:00;Premium;8672.24
CLI00291;Ruperta del Barral;M;1999-06-22;27;Santiago de Surco;2024-07-22 00:00:00;Platino;2929.0
CLI00292;Anabel Bolanos Valera;F;1959-10-03;66;San Juan de Lurigancho;26/11/2024;Premium;8559.91
CLI00293;Maria Jose Molins Escobar;M;1991-11-03;34;Magdalena;2025-04-22 00:00:00;Platino;6731.23
CLI00294;Priscila Pellicer;F;1968-02-01;58;San Juan de Lurigancho;2024-03-16 00:00:00;Regular;9663.33
CLI00295;Emma Llano Rubio;F;1970-04-21;56;Los Olivos;2024-09-30 00:00:00;Regular;9709.26
CLI00296;Rafaela Portillo Ferrandez;M;1959-05-05;67;San Borja;2024-12-07 00:00:00;Regular;5711.67
CLI00297;Angel Angulo Ramon;F;1953-04-19;73;;2024-10-17 00:00:00;Platino;8021.02
CLI00298;Walter Lucas Zabaleta;F;1989-10-24;36;Comas;2024-12-30 00:00:00;Regular;7789.08
CLI00299;Lupe Yanez Dominguez;F;2003-06-08;23;San Juan de Lurigancho;2024-06-21 00:00:00;Regular;10990.38
CLI00300;Jose Angel Guardia Coll;F;1986-12-11;39;Santiago de Surco;2024-12-24 00:00:00;Basico;1231.26
CLI00301;Isidoro Carlos Andres;M;1967-10-28;58;Ate;2024-05-26 00:00:00;Platino;9527.81
CLI00302;Fulgencio Zorrilla Cruz;F;1956-06-17;70;Los Olivos;2024-05-04 00:00:00;Platino;10131.74
CLI00303;Clementina Ayllon-Yanez;M;2002-06-06;24;Los Olivos;2025-01-05 00:00:00;Platino;7175.7
CLI00304;Isidoro Jauregui-Alberto;M;2001-10-24;24;Comas;2024-10-17 00:00:00;Regular;6886.54
CLI00305;Asuncion Sola Villalba;F;1959-02-25;67;Magdalena;2024-12-20 00:00:00;Regular;9474.37
CLI00306;Inocencio Perello Vega;M;1953-11-26;72;Los Olivos;2024-09-15 00:00:00;Basico;1074.68
CLI00307;Baltasar Palomino Perales;M;2003-06-21;23;Santiago de Surco;2024-07-13 00:00:00;Platino;5852.78
CLI00308;Odalis Matas;M;2004-12-12;21;Magdalena;2024-06-10 00:00:00;Premium;10812.76
CLI00309;Josefa Mancebo Torrent;M;1972-11-04;53;Miraflores;2025-03-30 00:00:00;Basico;2204.36
CLI00310;Hector del Riquelme;M;2005-12-14;20;Comas;2025-03-23 00:00:00;Regular;4074.76
CLI00311;Arturo Anibal Alvarez Dieguez;M;1963-05-10;63;San Miguel;2024-09-28 00:00:00;Regular;5920.56
CLI00312;Anselma del Roldan;M;1958-06-25;68;Santiago de Surco;2025-01-27 00:00:00;Basico;2666.72
CLI00313;Mercedes Flor Baena Carretero;M;1966-07-21;59;San Juan de Lurigancho;2024-09-19 00:00:00;Regular;8294.64
CLI00314;Maxi Quintana;F;1958-06-20;68;Comas;2024/Dic/30;Premium;9022.33
CLI00315;Hector Canton Jorda;M;1953-10-29;72;San Borja;2024-05-01 00:00:00;Premium;7570.6
CLI00316;Eligio Ochoa Carlos;M;1983-07-23;42;Los Olivos;2025-03-18 00:00:00;Platino;3031.88
CLI00317;Nando del Garay;F;1956-05-05;70;;2024-08-09 00:00:00;Premium;9132.01
CLI00318;Maxi de Vilar;F;1985-08-04;40;Miraflores;2024-03-31 00:00:00;Regular;7212.65
CLI00319;Mercedes Valera Vilar;M;1963-03-15;63;San Borja;2025-03-28 00:00:00;Platino;6649.18
CLI00320;Socorro Ripoll Rodriguez;F;1993-09-21;32;San Juan de Lurigancho;2024-10-08 00:00:00;Premium;8983.44
CLI00321;Chus Simo Carretero;F;1954-05-17;72;San Juan de Lurigancho;2024-05-13 00:00:00;Platino;4388.72
CLI00322;Teofilo Ferrer Guitart;F;1986-07-21;39;San Juan de Lurigancho;2024-03-10 00:00:00;Basico;2730.64
CLI00323;Ovidio Portillo;F;1970-10-18;55;;2025-01-16 00:00:00;Regular;4038.76
CLI00324;Onofre de Vera;F;1962-04-09;64;Santiago de Surco;2024-07-30 00:00:00;Premium;8278.57
CLI00325;Donato Pujol Bilbao;F;1967-10-16;58;Santiago de Surco;2024-05-23 00:00:00;Regular;8491.2
CLI00326;Mayte Garrido-Lujan;F;1999-06-02;27;San Borja;2024-08-10 00:00:00;Regular;7185.94
CLI00327;Noe Gomila Canton;M;1962-08-31;63;;2025-04-10 00:00:00;Basico;1929.64
CLI00328;Moreno Josep Conesa Nicolau;M;1963-02-23;63;San Borja;2025-01-06 00:00:00;Basico;1406.81
CLI00329;Sergio Rozas Chamorro;F;1953-10-06;72;Ate;2024-05-13 00:00:00;Premium;5533.26
CLI00330;Manolo Andres Nino;F;1984-02-13;42;San Juan de Lurigancho;2025-01-12 00:00:00;Regular;2940.43
CLI00331;Maxi Laura Pardo Escalona;F;1988-08-06;37;Santiago de Surco;2024-01-12 00:00:00;Platino;9916.9
CLI00332;Nadia Berenguer Rodriguez;M;1978-08-05;47;San Miguel;2024-06-24 00:00:00;Premium;6460.07
CLI00333;Abigail Carnero Batlle;F;1979-05-04;47;Miraflores;2025-04-19 00:00:00;Platino;3154.69
CLI00334;Jose Maria Campoy-Madrigal;F;1952-07-28;73;San Miguel;2024-07-30 00:00:00;Premium;7448.69
CLI00335;Curro Manso;F;1959-11-24;66;Comas;2024-02-01 00:00:00;Platino;8975.16
CLI00336;Alberto Gomez Crespo;F;2005-12-11;20;San Juan de Lurigancho;2025-02-20 00:00:00;Regular;9038.89
CLI00337;Placido del Redondo;F;1980-02-10;46;Santiago de Surco;2024-01-16 00:00:00;Basico;2344.2
CLI00338;Jose del Mulet;M;1995-05-22;31;Magdalena;2025-01-15 00:00:00;Premium;9345.96
CLI00339;Virginia Chaves Escriva;M;2000-01-12;26;Santiago de Surco;22/04/2025;Premium;4812.86
CLI00340;Bartolome Nicodemo Blasco Pages;F;1999-10-11;26;Santiago de Surco;2024-12-20 00:00:00;Platino;10178.64
CLI00341;Arturo Cardona Pinedo;F;1965-07-07;60;San Borja;2024-04-10 00:00:00;Regular;9178.67
CLI00342;Esperanza Benet Amores;F;1978-10-12;47;Miraflores;2025-04-16 00:00:00;Platino;8443.97
CLI00343;Luisina Suarez;M;1998-11-19;27;Santiago de Surco;2024-12-14 00:00:00;Premium;8356.18
CLI00344;Dolores Florina Yanez Cortes;M;1957-10-04;68;Los Olivos;2025-01-20 00:00:00;Basico;2137.79
CLI00345;Moises Domenech Colom;F;2008-05-10;18;Ate;2024-08-18 00:00:00;Premium;9671.11
CLI00346;Saturnino del Soler;F;1965-10-08;60;Magdalena;2024-04-08 00:00:00;Premium;3739.18
CLI00347;Ramon Omar Pinol Pino;M;1997-04-16;29;Comas;2024-12-15 00:00:00;Platino;5395.63
CLI00348;Joel Cabanas Pozuelo;F;1966-06-03;60;San Borja;2024-05-09 00:00:00;Basico;1317.84
CLI00349;Benjamin Zapata Arroyo;F;1992-07-13;33;Magdalena;2024-02-29 00:00:00;Regular;5042.77
CLI00350;Sergio de Guerra;F;2007-09-16;18;Comas;2025-03-16 00:00:00;Regular;5647.33
CLI00351;Eufemia Arevalo Puente;F;1998-10-13;27;Los Olivos;2025-04-20 00:00:00;Basico;1753.16
CLI00352;Demetrio Taboada Mendez;M;1964-06-25;62;Comas;2024-10-29 00:00:00;Regular;3370.0
CLI00353;Valentin Mayo;F;1965-12-27;60;Miraflores;2025-03-07 00:00:00;Basico;2251.36
CLI00354;Fulgencio Huertas Echevarria;M;1980-06-02;46;Miraflores;2025-03-07 00:00:00;Premium;9057.81
CLI00355;Dario Nando Arrieta Saez;F;1961-11-01;64;Miraflores;2024-12-29 00:00:00;Regular;4687.23
CLI00356;Ofelia Torrens Rueda;F;2001-07-25;24;Miraflores;2025-03-27 00:00:00;Regular;3917.25
CLI00357;Trinidad Pages;F;1989-06-26;37;Santiago de Surco;2025-03-18 00:00:00;Regular;4265.06
CLI00358;Victoriano Portillo;F;1976-11-29;49;Comas;2024-02-16 00:00:00;Basico;2615.5
CLI00359;Maximino Polo-Pelayo;M;1975-09-10;50;Magdalena;2024-06-24 00:00:00;Premium;4496.29
CLI00360;Ruy Luna Varela;M;1970-01-07;56;Ate;2024-11-20 00:00:00;Regular;7663.78
CLI00361;Osvaldo Leal Esteve;M;1978-12-26;47;Los Olivos;2024-11-29 00:00:00;Premium;6508.21
CLI00362;Blanca Becerra Huguet;M;2005-10-14;20;;2025-03-18 00:00:00;Basico;1137.98
CLI00363;Lisandro Lerma Oliva;F;1989-11-15;36;San Borja;2024-02-03 00:00:00;Platino;8871.22
CLI00364;Fidela Anguita Domenech;M;1974-02-26;52;Los Olivos;2024-08-08 00:00:00;Platino;8290.76
CLI00365;Jacinta Cepeda Bernal;M;1997-08-30;28;San Miguel;2024-02-14 00:00:00;Platino;8722.7
CLI00366;Susanita Codina-Manrique;F;2002-09-08;23;Santiago de Surco;2024-06-15 00:00:00;Premium;9943.32
CLI00367;Prudencia Prats Moran;M;1981-12-26;44;San Miguel;2024-02-16 00:00:00;Regular;7654.84
CLI00368;Loreto Montoya-Calvo;F;1973-03-13;53;San Miguel;2024-11-30 00:00:00;Premium;10329.9
CLI00369;Amanda Camila Padilla Pascual;M;2002-05-29;24;San Borja;2024-05-06 00:00:00;Platino;8754.01
CLI00370;Africa Octavia Monreal Gonzalez;F;1959-06-11;67;Los Olivos;2024-04-13 00:00:00;Premium;9298.45
CLI00371;Teobaldo Rivera;F;1952-12-16;73;Santiago de Surco;2025-02-05 00:00:00;Platino;8344.82
CLI00372;Mariano Fajardo;M;1995-08-04;30;San Miguel;2024-05-31 00:00:00;Regular;4232.17
CLI00373;Albert Jose Maria Herrera Porcel;M;1964-06-04;62;Comas;2024-03-17 00:00:00;Basico;1081.28
CLI00374;Arsenio Aroca Puga;F;1968-11-25;57;San Miguel;2024-07-17 00:00:00;Regular;5865.77
CLI00375;Natividad Jordan Castell;M;1978-05-23;48;Ate;2024-01-04 00:00:00;Premium;5460.14
CLI00376;Iker Sebastian Carbonell Sanchez;M;1959-07-25;66;Los Olivos;2024-12-13 00:00:00;Premium;6227.74
CLI00377;Guadalupe Torrijos Sebastian;M;1970-10-06;55;Los Olivos;14/01/2024;Regular;7964.08
CLI00378;Eladio de Julia;M;1986-08-15;39;San Borja;2025-02-13 00:00:00;Platino;6348.78
CLI00379;Emigdio Segui Abad;F;1964-03-04;62;Santiago de Surco;2025-02-03 00:00:00;Regular;9526.22
CLI00380;Rosa Maria de Lumbreras;F;1964-01-10;62;Miraflores;2024-09-07 00:00:00;Basico;2516.03
CLI00381;Victoriano Camino Arias;M;1957-12-31;68;Comas;2024-04-27 00:00:00;Premium;7056.75
CLI00382;Raul Alcala Paz;F;1958-02-02;68;San Borja;12/01/2025;Basico;2587.58
CLI00383;Alberto Marciano Soto Gibert;M;1994-10-28;31;Comas;2024-04-30 00:00:00;Platino;10246.52
CLI00384;Nicanor Diego-Toledo;M;1968-10-26;57;San Miguel;2024-11-29 00:00:00;Regular;3181.86
CLI00385;Catalina Palomares Amoros;M;1959-03-20;67;San Borja;2024-07-18 00:00:00;Platino;11293.13
CLI00386;Albert de Landa;F;1985-10-20;40;Comas;2024-06-17 00:00:00;Regular;9716.99
CLI00387;Desiderio Amo Losa;M;1982-04-24;44;Magdalena;2025-03-10 00:00:00;Platino;3474.61
CLI00388;Ezequiel Cantero Cases;F;1974-06-09;52;Comas;2024-03-22 00:00:00;Basico;1174.63
CLI00389;Rogelio Correa Tapia;F;1971-04-30;55;San Borja;2024-04-06 00:00:00;Platino;10124.14
CLI00390;Consuela Roldan;M;1984-06-26;42;Ate;2024-04-01 00:00:00;Platino;8181.35
CLI00391;Teresa Cardona Soto;F;2004-09-24;21;San Borja;2024-08-18 00:00:00;Premium;10297.48
CLI00392;Melania de Barriga;F;1994-01-11;32;San Juan de Lurigancho;2024-04-10 00:00:00;Basico;1650.81
CLI00393;Curro de Gallart;M;2007-07-19;18;Comas;2024-09-29 00:00:00;Regular;8180.13
CLI00394;Marcio Pineda Calvet;F;1968-09-05;57;Ate;2024-06-27 00:00:00;Basico;2417.45
CLI00395;Dorita Feijoo Pinilla;M;1962-10-22;63;Miraflores;2024-12-22 00:00:00;Basico;2708.41
CLI00396;Irma Calleja Pallares;M;1991-11-25;34;San Juan de Lurigancho;2025-01-30 00:00:00;Regular;8985.76
CLI00397;Cayetana Acuna Zabala;F;2001-10-15;24;San Borja;2024-10-01 00:00:00;Basico;2029.42
CLI00398;Hortensia Sonia Montana Olmedo;F;1985-08-22;40;Ate;2024-09-05 00:00:00;Regular;11432.59
CLI00399;Mario Ibanez-Perez;M;1960-09-13;65;San Borja;2025-03-09 00:00:00;Regular;10508.42
CLI00400;Hortensia Gracia Aviles;M;1961-09-03;64;San Borja;2025-01-21 00:00:00;Regular;5697.01
CLI00401;Mar Felicia Dominguez Barcelo;M;2005-02-22;21;Comas;2025-01-23 00:00:00;Regular;7378.36
CLI00402;Ariadna Vazquez Alsina;F;1964-12-27;61;Comas;2024-06-10 00:00:00;Premium;11443.32
CLI00403;Marta Casal Sarabia;M;1958-11-28;67;;2024-07-04 00:00:00;Basico;1498.04
CLI00404;Victor Manuel Molina Valderrama;M;1953-07-18;72;Comas;2024-12-07 00:00:00;Regular;7916.33
CLI00405;Jenaro Parejo-Monreal;F;2007-03-18;19;Miraflores;2024-08-30 00:00:00;Basico;1232.26
CLI00406;Eloisa Vazquez Leal;M;1976-10-23;49;Magdalena;2025-01-17 00:00:00;Premium;9632.85
CLI00407;Martirio Gelabert Lopez;M;1975-02-12;51;San Juan de Lurigancho;2024-02-03 00:00:00;Basico;2158.08
CLI00408;Bautista Escolano Terron;F;1967-07-17;58;Comas;2024-01-11 00:00:00;Platino;10067.43
CLI00409;Ligia Solsona Iriarte;F;1976-05-11;50;San Juan de Lurigancho;2024-12-16 00:00:00;Premium;8797.69
CLI00410;Marcelino Alsina Zabaleta;F;1985-04-01;41;San Miguel;2024-03-21 00:00:00;Platino;3730.42
CLI00411;Mirta Acedo Caro;M;1979-08-20;46;Santiago de Surco;2024-09-06 00:00:00;Regular;5527.0
CLI00412;Maria Martinez Perello;F;1973-09-20;52;Los Olivos;2024-10-23 00:00:00;Platino;5448.7
CLI00413;Evita Mena Fonseca;M;1971-09-28;54;Comas;2025-03-09 00:00:00;Regular;11025.19
CLI00414;Ruben Toro Corominas;F;2005-08-24;20;Comas;2025-03-26 00:00:00;Basico;1332.23
CLI00415;Modesto de Ribas;M;1983-09-19;42;;2024-11-30 00:00:00;Premium;5769.3
CLI00416;Haydee Marques Berenguer;F;1957-05-14;69;Comas;2024-07-04 00:00:00;Basico;1931.69
CLI00417;Modesto Ciriaco Almagro Guijarro;M;1962-06-08;64;Magdalena;2025-01-03 00:00:00;Regular;10859.89
CLI00418;Roberto Donaire Ugarte;M;1977-12-13;48;Los Olivos;2024-06-14 00:00:00;Basico;1065.36
CLI00419;Juan Francisco Martorell Valderrama;M;1958-06-28;68;Los Olivos;2024-11-11 00:00:00;Regular;8127.21
CLI00420;Ariel Miranda Abad;F;1953-08-25;72;San Borja;2024-08-31 00:00:00;Premium;5123.13
CLI00421;Apolonia Brigida Cid Garces;M;2007-11-22;18;Ate;2025-01-28 00:00:00;Platino;8846.12
CLI00422;Isidora Pomares-Tejada;M;1974-11-07;51;Ate;2024-03-01 00:00:00;Regular;9103.83
CLI00423;Josep del Sanchez;M;1959-10-05;66;San Miguel;2024-06-13 00:00:00;Premium;11299.71
CLI00424;Tono Carranza Adadia;M;1962-05-28;64;Los Olivos;2024-06-14 00:00:00;Basico;2011.23
CLI00425;Rosalinda Rivas Zabaleta;M;1992-02-24;34;San Juan de Lurigancho;2024-06-02 00:00:00;Basico;1200.39
CLI00426;Joaquin del Torrent;M;1961-11-29;64;Santiago de Surco;2025-03-24 00:00:00;Regular;4435.13
CLI00427;Matias Escribano Corominas;M;1954-06-19;72;Santiago de Surco;2024/Dic/19;Basico;1185.76
CLI00428;Jose Luis Gallo Sainz;F;2001-05-12;25;Miraflores;2025-02-04 00:00:00;Platino;2907.46
CLI00429;Eloy Ugarte Gonzalez;M;2002-12-05;23;Los Olivos;2025-04-08 00:00:00;Regular;11482.9
CLI00430;Natalio de Padilla;M;1969-04-17;57;Comas;2025-03-25 00:00:00;Regular;3491.76
CLI00431;Severo Tellez Moraleda;F;1990-02-24;36;San Miguel;2025-03-27 00:00:00;Basico;2334.61
CLI00432;Albert Cueto Cases;M;1990-06-13;36;San Juan de Lurigancho;2025-03-09 00:00:00;Basico;2197.41
CLI00433;Isaias Clemente Conde;M;1969-09-01;56;San Juan de Lurigancho;2024-02-16 00:00:00;Premium;8154.09
CLI00434;Esperanza Amores-Alemany;M;1954-04-30;72;Santiago de Surco;2024-09-24 00:00:00;Regular;8175.95
CLI00435;Cayetana Ana Belen Mata Cordero;M;1963-04-01;63;Los Olivos;2025-03-21 00:00:00;Regular;2988.09
CLI00436;Adan Canales-Benavides;M;1955-11-08;70;San Juan de Lurigancho;2024-07-21 00:00:00;Premium;11090.01
CLI00437;Valero Gomez-Dalmau;F;1963-11-23;62;Los Olivos;2024-10-25 00:00:00;Platino;7188.05
CLI00438;Olalla Alegria Ponce;F;1959-12-11;66;Miraflores;2024-04-29 00:00:00;Basico;2078.27
CLI00439;Crescencia Colom Berenguer;M;1997-08-04;28;San Borja;2025-01-31 00:00:00;Premium;5452.57
CLI00440;Juanito Escolano Ruano;M;2003-06-12;23;Ate;2025-02-07 00:00:00;Premium;4718.06
CLI00441;Curro Lorenzo Olmedo;M;1967-07-14;58;Magdalena;2024-12-24 00:00:00;Basico;2607.67
CLI00442;Luciana Aurora Azcona Bernat;M;1993-03-17;33;San Borja;2024-08-21 00:00:00;Platino;10199.39
CLI00443;Tamara Vila Chaves;M;1994-10-04;31;San Juan de Lurigancho;2024-09-16 00:00:00;Basico;2230.83
CLI00444;Marisa Marin Macias;M;1997-07-25;28;San Borja;2024-10-07 00:00:00;Regular;3078.12
CLI00445;Eleuterio Gracia Galvez;F;1957-10-21;68;Miraflores;2025-02-13 00:00:00;Regular;10794.1
CLI00446;Maxi Torralba Corbacho;F;2007-11-19;18;Santiago de Surco;2024-06-19 00:00:00;Platino;11184.28
CLI00447;Noemi Avila Morante;F;1971-12-06;54;Miraflores;2024-02-10 00:00:00;Regular;8630.83
CLI00448;Victor Beltran Prat;F;2004-02-29;22;Santiago de Surco;2024-08-15 00:00:00;Regular;10330.07
CLI00449;Rita Lobo Marmol;F;1992-12-10;33;Comas;2024-05-15 00:00:00;Premium;10268.74
CLI00450;Cleto Chaves Vara;M;1969-07-18;56;Los Olivos;2024-09-12 00:00:00;Regular;9217.6
CLI00451;Buenaventura Linares Madrigal;M;1974-11-02;51;Santiago de Surco;2024-02-19 00:00:00;Platino;4842.21
CLI00452;Cipriano del Macias;M;1960-05-17;66;San Borja;2024-12-07 00:00:00;Premium;7834.06
CLI00453;Hernando Maximiano Fernandez Bernad;F;2006-12-14;19;San Borja;2024-10-15 00:00:00;Platino;5503.81
CLI00454;Aurea Prieto Abella;F;1958-12-10;67;San Borja;2024-10-02 00:00:00;Basico;1414.37
CLI00455;Blas Cobo Luna;F;1958-11-03;67;Ate;2025-01-18 00:00:00;Basico;2586.43
CLI00456;Montserrat Echevarria-Velasco;M;1972-09-18;53;San Miguel;2024-07-22 00:00:00;Platino;4930.75
CLI00457;Cintia Morera Calzada;F;1990-03-08;36;Santiago de Surco;2024-02-12 00:00:00;Basico;2189.89
CLI00458;Hugo Carbajo Penalver;F;1963-06-14;63;San Juan de Lurigancho;2025-03-20 00:00:00;Basico;2408.85
CLI00459;Jimena Bellido Rodriguez;M;1958-04-18;68;San Borja;2025-03-25 00:00:00;Platino;10907.77
CLI00460;Jesus Moran;F;1995-08-24;30;;2025-04-02 00:00:00;Premium;4303.04
CLI00461;Lalo Riquelme Baquero;F;2001-02-27;25;;2024-03-27 00:00:00;Basico;1361.25
CLI00462;Prudencio Ruano;F;1971-10-03;54;Comas;2025-04-20 00:00:00;Regular;5741.93
CLI00463;Edgar Puerta Llobet;F;2005-01-09;21;Ate;2024-07-16 00:00:00;Regular;5928.15
CLI00464;Gisela Arteaga;M;1965-09-01;60;San Borja;2024-08-10 00:00:00;Regular;9632.55
CLI00465;Eligio Victor Beltran Palau;F;1958-11-11;67;Ate;2025-04-01 00:00:00;Regular;3538.63
CLI00466;Rufina Jaen Carrillo;F;2001-09-21;24;San Juan de Lurigancho;2024-06-09 00:00:00;Regular;6276.25
CLI00467;Griselda del Dalmau;M;1974-08-09;51;Los Olivos;2024-04-14 00:00:00;Premium;5925.94
CLI00468;Jovita Arnaiz Duque;F;1996-04-28;30;Ate;2025-02-21 00:00:00;Premium;7188.22
CLI00469;Julieta Alberola Yanez;M;1995-06-26;31;Santiago de Surco;2024-01-18 00:00:00;Platino;9550.42
CLI00470;Adan Alegre Robles;M;1994-05-22;32;San Miguel;2024-06-24 00:00:00;Platino;10948.7
CLI00471;Santiago Mir Cifuentes;F;1995-01-18;31;Santiago de Surco;2025-04-13 00:00:00;Basico;2270.3
CLI00472;Guillermo de Pellicer;M;1963-05-24;63;Miraflores;2024-04-23 00:00:00;Regular;7257.38
CLI00473;Mariano Solera Sanjuan;F;1968-04-21;58;Miraflores;2025-01-06 00:00:00;Platino;3577.75
CLI00474;Leandra Leal Goni;F;1971-01-31;55;;2024-12-02 00:00:00;Platino;7270.76
CLI00475;Iker Duilio Llano Agullo;F;1992-03-29;34;Miraflores;2024-11-27 00:00:00;Premium;3652.3
CLI00476;Florentina Mosquera;M;1964-05-10;62;Ate;2024-09-14 00:00:00;Regular;5679.61
